数据源	文本序号	文本	Opinion 列表	Opinion：ACOS列表
laptop_quad_train	1286.0	my only complaint is the click on the touchpad feels a little cheap , but i just use ` ` tap to click ` ` so it ' s not an issue .	-1,-1; 	-1,-1:[8,9 HARDWARE#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1287.0	overall i love this machine , and all my computers will probably be chromebooks in the future .	2,3; 	2,3:[4,5 LAPTOP#GENERAL 2 2,3]; 
laptop_quad_train	1288.0	my desktop runs all my video editing software for my bigger and most demanding projects and my laptop is great for editing video and running pc games in places other than my home ( like school ! )	-1,-1; 	-1,-1:[1,2 LAPTOP#MISCELLANEOUS 2 -1,-1]; 
laptop_quad_train	1289.0	i wanted something i could work on my writing projects on the go , so i paid the $ 250 for this thing .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#PRICE 1 -1,-1]; 
laptop_quad_train	1290.0	when i recieved the item i was amazed at the quality of it .	7,8; 	7,8:[4,5 LAPTOP#QUALITY 2 7,8]; 
laptop_quad_train	1291.0	but just at first glance , this thing is top quality .	9,10; 	9,10:[-1,-1 LAPTOP#QUALITY 2 9,10]; 
laptop_quad_train	1292.0	nothing on it feels cheap at all .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#DESIGN_FEATURES 2 -1,-1]; 
laptop_quad_train	1293.0	all of it feels very strudy ( within reason ) and has a nice , modern look and feel to it .	5,6; 13,14; 15,16; 	5,6:[-1,-1 LAPTOP#DESIGN_FEATURES 2 5,6]; 13,14:[-1,-1 LAPTOP#DESIGN_FEATURES 2 13,14]; 15,16:[-1,-1 LAPTOP#DESIGN_FEATURES 2 15,16]; 
laptop_quad_train	1294.0	i feel like this will look good in any decade .	6,7; 	6,7:[-1,-1 LAPTOP#DESIGN_FEATURES 2 6,7]; 
laptop_quad_train	1295.0	i boot it up and notice quickly the display seems to be 720p ( or something close ) but for what i need this thing to do .	-1,-1; 	-1,-1:[8,9 DISPLAY#OPERATION_PERFORMANCE 1 -1,-1]; 
laptop_quad_train	1296.0	the touchscreen and the hotkeys along the top take some getting used to but i was quickly in the google play store , downloading all the apps i have on my phone and linking them to my accounts .	-1,-1; 	-1,-1:[1,2 DISPLAY#USABILITY 0 -1,-1, 4,5 KEYBOARD#USABILITY 0 -1,-1]; 
laptop_quad_train	1297.0	` ` this thing is neat . ` `	5,6; 	5,6:[-1,-1 LAPTOP#USABILITY 2 5,6]; 
laptop_quad_train	1298.0	i was supposed to use this to write !	-1,-1; 	-1,-1:[-1,-1 LAPTOP#GENERAL 1 -1,-1]; 
laptop_quad_train	1299.0	i use some other apps but nothing is quite the same for my workflow .	-1,-1; 	-1,-1:[4,5 SOFTWARE#DESIGN_FEATURES 0 -1,-1]; 
laptop_quad_train	1300.0	i thought the gizmo was neat but i was disappointed that i couldn ' t really use it the way i wanted to it that regards .	9,10; 	9,10:[3,4 LAPTOP#OPERATION_PERFORMANCE 0 9,10]; 
laptop_quad_train	1301.0	i was using my whole $ 3k desktop on this little $ 250 laptop and it ran flawlessly !	17,18; 	17,18:[13,14 LAPTOP#OPERATION_PERFORMANCE 2 17,18]; 
laptop_quad_train	1302.0	i could even watch videos and game from the laptop itself ( to an extent ) .	-1,-1; 	-1,-1:[9,10 LAPTOP#USABILITY 2 -1,-1]; 
laptop_quad_train	1303.0	that is just incredible .	3,4; 	3,4:[-1,-1 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	1304.0	for $ 250 i can control my $ 3000 pc anywhere .	-1,-1; 	-1,-1:[9,10 LAPTOP#PORTABILITY 2 -1,-1]; 
laptop_quad_train	1305.0	this thing is the ultimate mobile workhorse .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#PORTABILITY 2 -1,-1]; 
laptop_quad_train	1306.0	this is the ultimate tablet .	-1,-1; 	-1,-1:[4,5 LAPTOP#GENERAL 2 -1,-1]; 
laptop_quad_train	1307.0	this thing is amazing .	3,4; 	3,4:[-1,-1 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	1308.0	buy it for school , buy it for home , buy on for the grandkids .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#GENERAL 2 -1,-1]; 
laptop_quad_train	1309.0	i chose this one mainly because of the full size keyboard , larger screen , and full size hdmi .	-1,-1; 12,13; 	-1,-1:[10,11 KEYBOARD#DESIGN_FEATURES 2 -1,-1, 18,19 PORTS#DESIGN_FEATURES 2 -1,-1]; 12,13:[13,14 DISPLAY#DESIGN_FEATURES 2 12,13]; 
laptop_quad_train	1310.0	you can right - click by using two fingers to tap the track pad at the same time ( or 2 fingers on the touchpad , using one of them to press press down / click the touchpad ) .	-1,-1; 	-1,-1:[24,25 HARDWARE#GENERAL 1 -1,-1]; 
laptop_quad_train	1311.0	the feel of the touchpad is not as smooth ( frictionless ) as others i have used , but it ' s not terrible either .	22,24; 	22,24:[4,5 KEYBOARD#USABILITY 1 22,24]; 
laptop_quad_train	1312.0	however , it does feel like a sturdy hinge .	7,8; 	7,8:[-1,-1 LAPTOP#DESIGN_FEATURES 2 7,8]; 
laptop_quad_train	1313.0	the screen does not wobble as there is a good amount of friction holding it where you put it .	-1,-1; 	-1,-1:[1,2 DISPLAY#GENERAL 1 -1,-1]; 
laptop_quad_train	1314.0	reserve your judgement until you ' ve updated the software entirely .	-1,-1; 	-1,-1:[9,10 SOFTWARE#GENERAL 1 -1,-1]; 
laptop_quad_train	1315.0	giving lower stars for not realizing its limited capabilities is your own fault .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 1 -1,-1]; 
laptop_quad_train	1316.0	i love the feel of a lighter os and can do many tasks using google / web based apps .	1,2; 	1,2:[7,8 OS#OPERATION_PERFORMANCE 2 1,2]; 
laptop_quad_train	1317.0	i can live with the so - so touchpad since the rest of it feels solid / sturdy .	5,8; 15,16; 17,18; 	5,8:[8,9 KEYBOARD#USABILITY 1 5,8]; 15,16:[8,9 LAPTOP#DESIGN_FEATURES 2 15,16]; 17,18:[8,9 LAPTOP#DESIGN_FEATURES 2 17,18]; 
laptop_quad_train	1318.0	yes , this chromebook comes with the android app store pre - installed .	-1,-1; 	-1,-1:[3,4 LAPTOP#DESIGN_FEATURES 1 -1,-1]; 
laptop_quad_train	1319.0	although 4 gigs of ram doesn ' t seem like a lot to some of us , because of the simple software , it is very fast with no lag .	-1,-1; 20,21; 26,27; 	-1,-1:[4,5 MEMORY#QUALITY 1 -1,-1]; 20,21:[21,22 SOFTWARE#DESIGN_FEATURES 2 20,21]; 26,27:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 26,27]; 
laptop_quad_train	1320.0	my wife upgraded from the 2 gigs of ram version to this , and it seems like there is more than twice the performance .	-1,-1; 	-1,-1:[8,9 MEMORY#DESIGN_FEATURES 2 -1,-1]; 
laptop_quad_train	1321.0	the screen is pleasantly satisfying with the touch screen and foldability .	3,4; 4,5; 	3,4:[8,9 DISPLAY#DESIGN_FEATURES 2 3,4]; 4,5:[8,9 DISPLAY#DESIGN_FEATURES 2 4,5]; 
laptop_quad_train	1322.0	the power button is no longer on the keyboard , but is instead on the side of the machine which is fine .	21,22; 	21,22:[1,3 LAPTOP#DESIGN_FEATURES 2 21,22]; 
laptop_quad_train	1323.0	this machine , through her minimum time of using it , has already been so much faster for her to use .	16,17; 	16,17:[1,2 LAPTOP#USABILITY 2 16,17]; 
laptop_quad_train	1324.0	i ' m amazed at this product that has the same build as the other acer chromebooks .	3,4; 	3,4:[6,7 LAPTOP#DESIGN_FEATURES 2 3,4]; 
laptop_quad_train	1325.0	we are happy to be selling her old one we bought just a few months ago , in replacement of this new r11 !	2,3; 	2,3:[22,23 LAPTOP#GENERAL 2 2,3]; 
laptop_quad_train	1326.0	1st , i was shocked at how easy it was to set up .	7,8; 	7,8:[11,13 LAPTOP#USABILITY 2 7,8]; 
laptop_quad_train	1327.0	in preparation for becoming a chromebook user i had purchased a 256 gig memory card and moved all my laptop files to it .	-1,-1; 	-1,-1:[13,15 MEMORY#GENERAL 1 -1,-1]; 
laptop_quad_train	1328.0	it worked great .	2,3; 	2,3:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 2,3]; 
laptop_quad_train	1329.0	every app i have downloaded from the google app store has worked perfectly .	12,13; 	12,13:[8,9 SOFTWARE#OPERATION_PERFORMANCE 2 12,13]; 
laptop_quad_train	1330.0	amazon , as well as the google suite of docs , sheets , slides , and photos work great .	18,19; 	18,19:[0,1 SOFTWARE#OPERATION_PERFORMANCE 2 18,19, 6,8 SOFTWARE#OPERATION_PERFORMANCE 2 18,19]; 
laptop_quad_train	1331.0	there nwere complaints regarding the lousy screen resolution , as well as the mouse pad not working well .	5,6; 15,18; 	5,6:[6,8 DISPLAY#OPERATION_PERFORMANCE 0 5,6]; 15,18:[13,15 KEYBOARD#OPERATION_PERFORMANCE 0 15,18]; 
laptop_quad_train	1332.0	this by far has been the easiest to set up and use .	6,7; 	6,7:[8,10 LAPTOP#USABILITY 2 6,7]; 
laptop_quad_train	1333.0	it is fast and simple .	2,3; 4,5; 	2,3:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 2,3]; 4,5:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 4,5]; 
laptop_quad_train	1334.0	gates and this machine allows me to do this .	-1,-1; 	-1,-1:[3,4 LAPTOP#OPERATION_PERFORMANCE 2 -1,-1]; 
laptop_quad_train	1335.0	of course , i have only had this acer for a week .	-1,-1; 	-1,-1:[8,9 LAPTOP#GENERAL 1 -1,-1]; 
laptop_quad_train	1336.0	if something happens within 30 days i will return it but i will get another one .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#GENERAL 1 -1,-1]; 
laptop_quad_train	1337.0	i am very happy with my chromebook !	3,4; 	3,4:[6,7 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	1338.0	very poor experience .	1,2; 	1,2:[-1,-1 LAPTOP#GENERAL 0 1,2]; 
laptop_quad_train	1339.0	customer service did not respond for almost a week , and i ended up paying + $ 20 in shipping to return the device .	-1,-1; 	-1,-1:[0,2 SUPPORT#GENERAL 0 -1,-1, 23,24 LAPTOP#GENERAL 0 -1,-1]; 
laptop_quad_train	1340.0	the screen just went blank and would not shut down , stayed in a cycle that would bring up some gray screen and then just turn itself into sleep mode .	-1,-1; 	-1,-1:[21,22 DISPLAY#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1341.0	it has been just over 6 months since purchasing this and it already needs a 500 fix .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1342.0	this model has a defect .	4,5; 	4,5:[1,2 LAPTOP#DESIGN_FEATURES 0 4,5]; 
laptop_quad_train	1343.0	the screen blacks out and apple has refused to fix it .	-1,-1; 	-1,-1:[1,2 DISPLAY#OPERATION_PERFORMANCE 0 -1,-1, 5,6 SUPPORT#QUALITY 0 -1,-1]; 
laptop_quad_train	1344.0	they have refused to fix it to date .	-1,-1; 	-1,-1:[-1,-1 SUPPORT#QUALITY 0 -1,-1]; 
laptop_quad_train	1345.0	not sure what the deal is but extremely disappointed .	8,9; 	8,9:[4,5 LAPTOP#GENERAL 0 8,9]; 
laptop_quad_train	1346.0	the laptop is in great physical conditions , no scratches or anything , but certain actions run slowly , specifically any file read or write , like copying a document , uploading an image , creating a new file , etc .	4,5; 17,18; 	4,5:[1,2 LAPTOP#DESIGN_FEATURES 2 4,5]; 17,18:[1,2 LAPTOP#OPERATION_PERFORMANCE 0 17,18]; 
laptop_quad_train	1347.0	the other weird thing is a ` ` popping ` ` noise i keep getting when i use the tracking pad .	-1,-1; 	-1,-1:[19,21 HARDWARE#QUALITY 0 -1,-1]; 
laptop_quad_train	1348.0	it ' s a clicking or popping noise that comes from the left side speaker .	-1,-1; 	-1,-1:[12,15 MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1349.0	less than 90 days and the screen stopped working .	-1,-1; 	-1,-1:[6,7 DISPLAY#QUALITY 0 -1,-1]; 
laptop_quad_train	1350.0	i contacted the seller and they seemed like they could care less .	-1,-1; 	-1,-1:[3,4 SUPPORT#GENERAL 0 -1,-1]; 
laptop_quad_train	1351.0	i bought this to save me money and now i wasted $ 700 to still have to go out and buy a new one .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#QUALITY 0 -1,-1, -1,-1 LAPTOP#PRICE 0 -1,-1]; 
laptop_quad_train	1352.0	however there are many issues with this computer on start up that really bothered me and made my experience with a mac not that great	13,14; 22,25; 	13,14:[7,8 LAPTOP#QUALITY 0 13,14]; 22,25:[21,22 LAPTOP#OPERATION_PERFORMANCE 0 22,25]; 
laptop_quad_train	1353.0	as soon as i turned on the computer , it froze as i tried to sync information .	-1,-1; 	-1,-1:[7,8 LAPTOP#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1354.0	another problem i had was when i awakened my computer from sleeping , the wifi would not work .	-1,-1; 	-1,-1:[14,15 PORTS#GENERAL 0 -1,-1]; 
laptop_quad_train	1355.0	i fixed it , however it took intensive research to fix it .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#GENERAL 0 -1,-1]; 
laptop_quad_train	1356.0	so if you want to buy this computer , make sure you ' re prepared for some early booting issues .	-1,-1; 	-1,-1:[7,8 OS#GENERAL 0 -1,-1]; 
laptop_quad_train	1357.0	i packaged it right back up and sent it back the same day i got it .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#GENERAL 0 -1,-1]; 
laptop_quad_train	1358.0	i had this laptop for a little over a year and it worked well at first .	13,14; 	13,14:[3,4 LAPTOP#OPERATION_PERFORMANCE 2 13,14]; 
laptop_quad_train	1359.0	i only used it work my college school work and light browsing .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 1 -1,-1]; 
laptop_quad_train	1360.0	apple told me that they ca n ' t order those screws so i basically threw my money away on this laptop .	-1,-1; 	-1,-1:[-1,-1 SUPPORT#GENERAL 0 -1,-1, 21,22 LAPTOP#GENERAL 0 -1,-1]; 
laptop_quad_train	1361.0	unfortunately this macbook is part of the ` ` staingate ` ` series , i would not suggest to buy this as apple doesn ' t seem to care about customers buying a faulty product that is very expensive	33,34; 38,39; -1,-1; 	33,34:[34,35 LAPTOP#GENERAL 0 33,34]; 38,39:[34,35 LAPTOP#PRICE 0 38,39]; -1,-1:[22,23 COMPANY#QUALITY 0 -1,-1]; 
laptop_quad_train	1362.0	unfortunately , before i purchased it , i failed to research what the thunderbolt ports were .	-1,-1; 	-1,-1:[13,15 PORTS#DESIGN_FEATURES 0 -1,-1]; 
laptop_quad_train	1363.0	as it turned out the thunderbolt ports are of no use .	-1,-1; 	-1,-1:[5,7 PORTS#USABILITY 0 -1,-1]; 
laptop_quad_train	1364.0	the machine looks amazing doesn ' t it !	3,4; 	3,4:[1,2 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	1365.0	as the hours in your day wind down , they will tell you to go here and there , call you back , ultimately to find out that , ` ` i ' m sorry but we do not cover that ` ` .	-1,-1; 	-1,-1:[-1,-1 SUPPORT#QUALITY 0 -1,-1]; 
laptop_quad_train	1366.0	apple should ashamed to be associated with this cheap , lousy , clearly inferior , plastic nightmare - but then again , maybe that is exactly what they do want , so profits soar .	2,3; 8,9; 10,11; 13,14; 	2,3:[0,1 COMPANY#GENERAL 0 2,3]; 8,9:[-1,-1 LAPTOP#PRICE 0 8,9]; 10,11:[-1,-1 LAPTOP#GENERAL 0 10,11]; 13,14:[-1,-1 LAPTOP#GENERAL 0 13,14]; 
laptop_quad_train	1367.0	i ' m pretty sure i ordered the biggest size , and i got the smaller one , but whatever it shipped fast and it works great .	22,23; 26,27; 	22,23:[-1,-1 SHIPPING#GENERAL 2 22,23]; 26,27:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 2 26,27]; 
laptop_quad_train	1368.0	have not heard any complaints about the product .	-1,-1; 	-1,-1:[7,8 LAPTOP#GENERAL 2 -1,-1]; 
laptop_quad_train	1369.0	apple told me to upgrade it to just buy the new one when they release it .	-1,-1; 	-1,-1:[0,1 COMPANY#GENERAL 0 -1,-1]; 
laptop_quad_train	1370.0	disappointed in reliability : used in a small business operated by my wife .	0,1; 	0,1:[-1,-1 LAPTOP#USABILITY 0 0,1]; 
laptop_quad_train	1371.0	if known ahead of time , we would have not purchased this machine .	-1,-1; 	-1,-1:[12,13 LAPTOP#GENERAL 0 -1,-1]; 
laptop_quad_train	1372.0	apple used to make a wonderful product but my computer is now a useless paperweight until i have a new charger sent to me .	5,6; 13,14; -1,-1; 	5,6:[0,1 COMPANY#GENERAL 0 5,6]; 13,14:[9,10 LAPTOP#QUALITY 0 13,14]; -1,-1:[20,21 POWER_SUPPLY#QUALITY 0 -1,-1]; 
laptop_quad_train	1373.0	stop working the macbook pro	-1,-1; 	-1,-1:[3,5 LAPTOP#QUALITY 0 -1,-1]; 
laptop_quad_train	1374.0	hold on before you decide to pay $ 2500 for this laptop .	-1,-1; 	-1,-1:[11,12 LAPTOP#PRICE 0 -1,-1]; 
laptop_quad_train	1375.0	it turns out that it ' s not a stain , but the anti - reflective coating coming off .	-1,-1; 	-1,-1:[13,17 LAPTOP#QUALITY 0 -1,-1]; 
laptop_quad_train	1376.0	i went to the apple store and they said it would be 900 to fix .	-1,-1; 	-1,-1:[4,6 SUPPORT#PRICE 0 -1,-1]; 
laptop_quad_train	1377.0	great aesthetics .	0,1; 	0,1:[1,2 LAPTOP#DESIGN_FEATURES 2 0,1]; 
laptop_quad_train	1378.0	transferring files from a non - iphone phone , like android is extremely annoying .	13,14; 	13,14:[10,11 SOFTWARE#PORTABILITY 0 13,14]; 
laptop_quad_train	1379.0	everytime the charger is on the laptop , my left wrist will always get stung when it touches the side of the chassis .	-1,-1; 	-1,-1:[2,3 POWER_SUPPLY#QUALITY 0 -1,-1]; 
laptop_quad_train	1380.0	ive researched this and it is very common and apple says it ' s normal .	-1,-1; 	-1,-1:[9,10 SUPPORT#GENERAL 0 -1,-1]; 
laptop_quad_train	1381.0	- high resolution / dpi screen	1,2; 	1,2:[5,6 DISPLAY#DESIGN_FEATURES 2 1,2]; 
laptop_quad_train	1382.0	- thin and relatively lite weight	1,2; 4,5; 	1,2:[-1,-1 LAPTOP#DESIGN_FEATURES 2 1,2]; 4,5:[-1,-1 LAPTOP#DESIGN_FEATURES 2 4,5]; 
laptop_quad_train	1383.0	- fans run more often on the latest version .	-1,-1; 	-1,-1:[1,2 FANS&COOLING#GENERAL 0 -1,-1]; 
laptop_quad_train	1384.0	- for such a premium price , this is definitely the worst purchase quality wise that i have made .	4,5; 11,12; 	4,5:[-1,-1 LAPTOP#PRICE 0 4,5]; 11,12:[-1,-1 LAPTOP#QUALITY 0 11,12]; 
laptop_quad_train	1385.0	the quality is terrible ( both versions ) for such a pricey product .	3,4; 11,12; 	3,4:[-1,-1 LAPTOP#QUALITY 0 3,4]; 11,12:[12,13 LAPTOP#PRICE 0 11,12]; 
laptop_quad_train	1386.0	this is not a new unit .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#GENERAL 0 -1,-1]; 
laptop_quad_train	1387.0	i made the mistake of thinking it was new .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#GENERAL 0 -1,-1]; 
laptop_quad_train	1388.0	i have had nothing but problems with my macbook connecting to my wifi from the beginning .	-1,-1; 	-1,-1:[8,9 LAPTOP#CONNECTIVITY 0 -1,-1]; 
laptop_quad_train	1389.0	absolutly horrible product , cheap components make for unreliable products , but when the nearest service location is 50 + miles away i wonder how much apple truly cares ?	1,2; 4,5; 8,9; -1,-1; 	1,2:[2,3 LAPTOP#GENERAL 0 1,2]; 4,5:[5,6 LAPTOP#PRICE 0 4,5]; 8,9:[9,10 LAPTOP#QUALITY 0 8,9]; -1,-1:[15,17 SUPPORT#GENERAL 0 -1,-1, 26,27 COMPANY#GENERAL 0 -1,-1]; 
laptop_quad_train	1390.0	it started throwing i / o errors ( log viewer ) and occasionally ` ` system error - 50 ` ` would show .	-1,-1; 	-1,-1:[3,6 PORTS#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1391.0	it would power on , start to boot , then abruptly power down .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1392.0	my macbook pro 15 _ can overheating when some do it !	-1,-1; 	-1,-1:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1393.0	your new retina screen will get stains on it from the top layer seperating and or dead pixels .	-1,-1; 	-1,-1:[2,4 DISPLAY#QUALITY 0 -1,-1]; 
laptop_quad_train	1394.0	overpriced low quality product .	0,1; 1,2; 	0,1:[3,4 LAPTOP#PRICE 0 0,1]; 1,2:[3,4 LAPTOP#QUALITY 0 1,2]; 
laptop_quad_train	1395.0	my laptop is affected by the staingate issue and apple denied responsibility , saying that it ' s a cosmetic problem caused by improper cleaning , yet there are thousands of reports on this .	-1,-1; 	-1,-1:[1,2 LAPTOP#QUALITY 0 -1,-1, 9,10 COMPANY#GENERAL 0 -1,-1]; 
laptop_quad_train	1396.0	apple should be embarrassed .	3,4; 	3,4:[0,1 COMPANY#GENERAL 0 3,4]; 
laptop_quad_train	1397.0	* excellent form factor , extremely portable while remaining a serious pro computer	1,2; 6,7; 	1,2:[11,13 LAPTOP#DESIGN_FEATURES 2 1,2]; 6,7:[11,13 LAPTOP#PORTABILITY 2 6,7]; 
laptop_quad_train	1398.0	* incredible display	1,2; 	1,2:[2,3 DISPLAY#OPERATION_PERFORMANCE 2 1,2]; 
laptop_quad_train	1399.0	* good keyboard	1,2; 	1,2:[2,3 KEYBOARD#GENERAL 2 1,2]; 
laptop_quad_train	1400.0	* decent selection of ports for its size	1,2; 	1,2:[4,5 PORTS#DESIGN_FEATURES 2 1,2]; 
laptop_quad_train	1401.0	* very weak wifi reception from the built - in antenna .	2,3; 	2,3:[3,4 PORTS#CONNECTIVITY 0 2,3]; 
laptop_quad_train	1402.0	the machine is near - unusable out of the box .	5,6; 	5,6:[1,2 LAPTOP#OPERATION_PERFORMANCE 0 5,6]; 
laptop_quad_train	1403.0	it stutters and pauses as you switch windows or use the ` ` show all windows ` ` or ` ` show desktop ` ` functions .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1404.0	you have to ` ` increase contrast ` ` and ` ` reduce transparency ` ` in the accessibility options to make it perform ok , but with a ui that looks like s * * * .	33,37; 	33,37:[29,30 SOFTWARE#DESIGN_FEATURES 0 33,37]; 
laptop_quad_train	1405.0	paradoxically , this laptop is a ` ` pro ` ` .	-1,-1; 	-1,-1:[3,4 LAPTOP#GENERAL 0 -1,-1]; 
laptop_quad_train	1406.0	sadly , apple is moving into fashion - - your laptop is no longer a performing athlete .	0,1; 	0,1:[2,3 COMPANY#GENERAL 0 0,1]; 
laptop_quad_train	1407.0	had it for a week now and still finding things it can not do .	-1,-1; 	-1,-1:[-1,-1 LAPTOP#OPERATION_PERFORMANCE 0 -1,-1]; 
laptop_quad_train	1408.0	this is a great computer .	3,4; 	3,4:[4,5 LAPTOP#GENERAL 2 3,4]; 
laptop_quad_train	1409.0	but how expensive it is .	2,3; 	2,3:[-1,-1 LAPTOP#PRICE 0 2,3]; 
laptop_quad_train	1410.0	i can not leave now because i need my computer fixed .	-1,-1; 	-1,-1:[9,10 LAPTOP#GENERAL 0 -1,-1]; 
laptop_quad_train	1411.0	beware that stains in the coating of the display have been detected in all of the macbook retina editions .	-1,-1; 	-1,-1:[8,9 DISPLAY#QUALITY 0 -1,-1]; 
laptop_quad_train	1412.0	however , after a couple of months the keyboard case started to crack at the corner .	-1,-1; 	-1,-1:[8,10 KEYBOARD#QUALITY 0 -1,-1]; 
laptop_quad_train	1413.0	update - 7 / 30 / 18 - exactly the same issue has occurred with a crack in the keyboard cover on the opposite side .	-1,-1; 	-1,-1:[19,21 KEYBOARD#QUALITY 0 -1,-1]; 
